run_id,phase,model,combo_id,version,repeat_idx,array_size,sram_kb,interface_bandwidth,dataflow,ifmap_offset,filter_offset,ofmap_offset,rng_seed,wall_seconds,returncode,status,timed_out,total_cycles,total_cycles_incl_prefetch,num_layers_reported,topology_file,config_path,output_dir,log_path,numpy_version,hostname,python_version,cpu_model,timestamp
mobilenet__grid_a16_s256_calc__vanilla__rep1,main_grid,mobilenet,grid_a16_s256_calc,vanilla,1,16,256,CALC,ws,0,10000000,20000000,40,309.879,0,ok,False,3799529,4236252,27,/data/grizos/SCALE-Sim/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a16_s256_calc__vanilla__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/mobilenet__grid_a16_s256_calc__vanilla__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/mobilenet__grid_a16_s256_calc__vanilla__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T10:48:21.396827+00:00
mobilenet__grid_a16_s256_calc__optimized__rep1,main_grid,mobilenet,grid_a16_s256_calc,optimized,1,16,256,CALC,ws,0,10000000,20000000,40,187.443,0,ok,False,3799529,4236252,27,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a16_s256_calc__optimized__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/mobilenet__grid_a16_s256_calc__optimized__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/mobilenet__grid_a16_s256_calc__optimized__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T10:51:29.041753+00:00
mobilenet__grid_a16_s256_calc__vanilla__rep2,main_grid,mobilenet,grid_a16_s256_calc,vanilla,2,16,256,CALC,ws,0,10000000,20000000,40,304.579,0,ok,False,3799529,4236252,27,/data/grizos/SCALE-Sim/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a16_s256_calc__vanilla__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/mobilenet__grid_a16_s256_calc__vanilla__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/mobilenet__grid_a16_s256_calc__vanilla__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T10:56:33.826364+00:00
mobilenet__grid_a16_s256_calc__optimized__rep2,main_grid,mobilenet,grid_a16_s256_calc,optimized,2,16,256,CALC,ws,0,10000000,20000000,40,184.59,0,ok,False,3799529,4236252,27,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a16_s256_calc__optimized__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/mobilenet__grid_a16_s256_calc__optimized__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/mobilenet__grid_a16_s256_calc__optimized__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T10:59:38.623275+00:00
mobilenet__grid_a16_s256_calc__vanilla__rep3,main_grid,mobilenet,grid_a16_s256_calc,vanilla,3,16,256,CALC,ws,0,10000000,20000000,40,309.439,0,ok,False,3799529,4236252,27,/data/grizos/SCALE-Sim/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a16_s256_calc__vanilla__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/mobilenet__grid_a16_s256_calc__vanilla__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/mobilenet__grid_a16_s256_calc__vanilla__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T11:04:48.267995+00:00
mobilenet__grid_a16_s256_calc__optimized__rep3,main_grid,mobilenet,grid_a16_s256_calc,optimized,3,16,256,CALC,ws,0,10000000,20000000,40,183.111,0,ok,False,3799529,4236252,27,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a16_s256_calc__optimized__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/mobilenet__grid_a16_s256_calc__optimized__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/mobilenet__grid_a16_s256_calc__optimized__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T11:07:51.584417+00:00
mobilenet__grid_a16_s256_user__vanilla__rep1,main_grid,mobilenet,grid_a16_s256_user,vanilla,1,16,256,USER,ws,0,10000000,20000000,40,429.836,0,ok,False,6741226,7375846,27,/data/grizos/SCALE-Sim/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a16_s256_user__vanilla__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/mobilenet__grid_a16_s256_user__vanilla__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/mobilenet__grid_a16_s256_user__vanilla__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T11:15:01.646310+00:00
mobilenet__grid_a16_s256_user__optimized__rep1,main_grid,mobilenet,grid_a16_s256_user,optimized,1,16,256,USER,ws,0,10000000,20000000,40,226.0,0,ok,False,6741226,7375846,27,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a16_s256_user__optimized__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/mobilenet__grid_a16_s256_user__optimized__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/mobilenet__grid_a16_s256_user__optimized__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T11:18:47.897538+00:00
mobilenet__grid_a16_s256_user__vanilla__rep2,main_grid,mobilenet,grid_a16_s256_user,vanilla,2,16,256,USER,ws,0,10000000,20000000,40,447.239,0,ok,False,6741226,7375846,27,/data/grizos/SCALE-Sim/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a16_s256_user__vanilla__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/mobilenet__grid_a16_s256_user__vanilla__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/mobilenet__grid_a16_s256_user__vanilla__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T11:26:15.389554+00:00
mobilenet__grid_a16_s256_user__optimized__rep2,main_grid,mobilenet,grid_a16_s256_user,optimized,2,16,256,USER,ws,0,10000000,20000000,40,232.736,0,ok,False,6741226,7375846,27,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a16_s256_user__optimized__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/mobilenet__grid_a16_s256_user__optimized__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/mobilenet__grid_a16_s256_user__optimized__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T11:30:08.353087+00:00
mobilenet__grid_a16_s256_user__vanilla__rep3,main_grid,mobilenet,grid_a16_s256_user,vanilla,3,16,256,USER,ws,0,10000000,20000000,40,441.761,0,ok,False,6741226,7375846,27,/data/grizos/SCALE-Sim/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a16_s256_user__vanilla__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/mobilenet__grid_a16_s256_user__vanilla__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/mobilenet__grid_a16_s256_user__vanilla__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T11:37:30.344431+00:00
mobilenet__grid_a16_s256_user__optimized__rep3,main_grid,mobilenet,grid_a16_s256_user,optimized,3,16,256,USER,ws,0,10000000,20000000,40,230.619,0,ok,False,6741226,7375846,27,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a16_s256_user__optimized__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/mobilenet__grid_a16_s256_user__optimized__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/mobilenet__grid_a16_s256_user__optimized__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T11:41:21.214436+00:00
mobilenet__grid_a64_s16_calc__vanilla__rep1,main_grid,mobilenet,grid_a64_s16_calc,vanilla,1,64,16,CALC,ws,0,10000000,20000000,40,114.803,0,ok,False,672421,696055,27,/data/grizos/SCALE-Sim/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a64_s16_calc__vanilla__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/mobilenet__grid_a64_s16_calc__vanilla__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/mobilenet__grid_a64_s16_calc__vanilla__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T11:43:16.248789+00:00
mobilenet__grid_a64_s16_calc__optimized__rep1,main_grid,mobilenet,grid_a64_s16_calc,optimized,1,64,16,CALC,ws,0,10000000,20000000,40,66.912,0,ok,False,672421,696055,27,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a64_s16_calc__optimized__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/mobilenet__grid_a64_s16_calc__optimized__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/mobilenet__grid_a64_s16_calc__optimized__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T11:44:23.281766+00:00
mobilenet__grid_a64_s16_calc__vanilla__rep2,main_grid,mobilenet,grid_a64_s16_calc,vanilla,2,64,16,CALC,ws,0,10000000,20000000,40,117.418,0,ok,False,672421,696055,27,/data/grizos/SCALE-Sim/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a64_s16_calc__vanilla__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/mobilenet__grid_a64_s16_calc__vanilla__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/mobilenet__grid_a64_s16_calc__vanilla__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T11:46:20.818055+00:00
mobilenet__grid_a64_s16_calc__optimized__rep2,main_grid,mobilenet,grid_a64_s16_calc,optimized,2,64,16,CALC,ws,0,10000000,20000000,40,68.014,0,ok,False,672421,696055,27,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a64_s16_calc__optimized__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/mobilenet__grid_a64_s16_calc__optimized__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/mobilenet__grid_a64_s16_calc__optimized__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T11:47:28.951381+00:00
mobilenet__grid_a64_s16_calc__vanilla__rep3,main_grid,mobilenet,grid_a64_s16_calc,vanilla,3,64,16,CALC,ws,0,10000000,20000000,40,118.214,0,ok,False,672421,696055,27,/data/grizos/SCALE-Sim/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a64_s16_calc__vanilla__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/mobilenet__grid_a64_s16_calc__vanilla__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/mobilenet__grid_a64_s16_calc__vanilla__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T11:49:27.285903+00:00
mobilenet__grid_a64_s16_calc__optimized__rep3,main_grid,mobilenet,grid_a64_s16_calc,optimized,3,64,16,CALC,ws,0,10000000,20000000,40,69.066,0,ok,False,672421,696055,27,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a64_s16_calc__optimized__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/mobilenet__grid_a64_s16_calc__optimized__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/mobilenet__grid_a64_s16_calc__optimized__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T11:50:36.454178+00:00
mobilenet__grid_a64_s16_user__vanilla__rep1,main_grid,mobilenet,grid_a64_s16_user,vanilla,1,64,16,USER,ws,0,10000000,20000000,40,4192.419,0,ok,False,47435149,47481979,27,/data/grizos/SCALE-Sim/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a64_s16_user__vanilla__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/mobilenet__grid_a64_s16_user__vanilla__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/mobilenet__grid_a64_s16_user__vanilla__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T13:00:28.992496+00:00
mobilenet__grid_a64_s16_user__optimized__rep1,main_grid,mobilenet,grid_a64_s16_user,optimized,1,64,16,USER,ws,0,10000000,20000000,40,246.533,0,ok,False,47435149,47481979,27,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a64_s16_user__optimized__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/mobilenet__grid_a64_s16_user__optimized__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/mobilenet__grid_a64_s16_user__optimized__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T13:04:36.164326+00:00
mobilenet__grid_a64_s16_user__vanilla__rep2,main_grid,mobilenet,grid_a64_s16_user,vanilla,2,64,16,USER,ws,0,10000000,20000000,40,4207.064,0,ok,False,47435149,47481979,27,/data/grizos/SCALE-Sim/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a64_s16_user__vanilla__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/mobilenet__grid_a64_s16_user__vanilla__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/mobilenet__grid_a64_s16_user__vanilla__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T14:14:43.853123+00:00
mobilenet__grid_a64_s16_user__optimized__rep2,main_grid,mobilenet,grid_a64_s16_user,optimized,2,64,16,USER,ws,0,10000000,20000000,40,248.494,0,ok,False,47435149,47481979,27,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a64_s16_user__optimized__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/mobilenet__grid_a64_s16_user__optimized__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/mobilenet__grid_a64_s16_user__optimized__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T14:18:52.962340+00:00
mobilenet__grid_a64_s16_user__vanilla__rep3,main_grid,mobilenet,grid_a64_s16_user,vanilla,3,64,16,USER,ws,0,10000000,20000000,40,4224.473,0,ok,False,47435149,47481979,27,/data/grizos/SCALE-Sim/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a64_s16_user__vanilla__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/mobilenet__grid_a64_s16_user__vanilla__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/mobilenet__grid_a64_s16_user__vanilla__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T15:29:18.025932+00:00
mobilenet__grid_a64_s16_user__optimized__rep3,main_grid,mobilenet,grid_a64_s16_user,optimized,3,64,16,USER,ws,0,10000000,20000000,40,247.732,0,ok,False,47435149,47481979,27,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a64_s16_user__optimized__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/mobilenet__grid_a64_s16_user__optimized__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/mobilenet__grid_a64_s16_user__optimized__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T15:33:26.372167+00:00
mobilenet__grid_a64_s256_calc__vanilla__rep1,main_grid,mobilenet,grid_a64_s256_calc,vanilla,1,64,256,CALC,ws,0,10000000,20000000,40,109.545,0,ok,False,672421,1024162,27,/data/grizos/SCALE-Sim/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a64_s256_calc__vanilla__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/mobilenet__grid_a64_s256_calc__vanilla__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/mobilenet__grid_a64_s256_calc__vanilla__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T15:35:16.376248+00:00
mobilenet__grid_a64_s256_calc__optimized__rep1,main_grid,mobilenet,grid_a64_s256_calc,optimized,1,64,256,CALC,ws,0,10000000,20000000,40,62.603,0,ok,False,672421,1024162,27,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a64_s256_calc__optimized__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/mobilenet__grid_a64_s256_calc__optimized__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/mobilenet__grid_a64_s256_calc__optimized__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T15:36:19.079964+00:00
mobilenet__grid_a64_s256_calc__vanilla__rep2,main_grid,mobilenet,grid_a64_s256_calc,vanilla,2,64,256,CALC,ws,0,10000000,20000000,40,108.748,0,ok,False,672421,1024162,27,/data/grizos/SCALE-Sim/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a64_s256_calc__vanilla__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/mobilenet__grid_a64_s256_calc__vanilla__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/mobilenet__grid_a64_s256_calc__vanilla__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T15:38:07.936646+00:00
mobilenet__grid_a64_s256_calc__optimized__rep2,main_grid,mobilenet,grid_a64_s256_calc,optimized,2,64,256,CALC,ws,0,10000000,20000000,40,62.444,0,ok,False,672421,1024162,27,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a64_s256_calc__optimized__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/mobilenet__grid_a64_s256_calc__optimized__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/mobilenet__grid_a64_s256_calc__optimized__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T15:39:10.491041+00:00
mobilenet__grid_a64_s256_calc__vanilla__rep3,main_grid,mobilenet,grid_a64_s256_calc,vanilla,3,64,256,CALC,ws,0,10000000,20000000,40,107.123,0,ok,False,672421,1024162,27,/data/grizos/SCALE-Sim/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a64_s256_calc__vanilla__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/mobilenet__grid_a64_s256_calc__vanilla__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/mobilenet__grid_a64_s256_calc__vanilla__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T15:40:57.723131+00:00
mobilenet__grid_a64_s256_calc__optimized__rep3,main_grid,mobilenet,grid_a64_s256_calc,optimized,3,64,256,CALC,ws,0,10000000,20000000,40,62.796,0,ok,False,672421,1024162,27,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a64_s256_calc__optimized__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/mobilenet__grid_a64_s256_calc__optimized__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/mobilenet__grid_a64_s256_calc__optimized__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T15:42:00.629603+00:00
mobilenet__grid_a64_s256_user__vanilla__rep1,main_grid,mobilenet,grid_a64_s256_user,vanilla,1,64,256,USER,ws,0,10000000,20000000,40,165.345,0,ok,False,4747298,5320557,27,/data/grizos/SCALE-Sim/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a64_s256_user__vanilla__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/mobilenet__grid_a64_s256_user__vanilla__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/mobilenet__grid_a64_s256_user__vanilla__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T15:44:46.083027+00:00
mobilenet__grid_a64_s256_user__optimized__rep1,main_grid,mobilenet,grid_a64_s256_user,optimized,1,64,256,USER,ws,0,10000000,20000000,40,100.427,0,ok,False,4747298,5320557,27,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a64_s256_user__optimized__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/mobilenet__grid_a64_s256_user__optimized__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/mobilenet__grid_a64_s256_user__optimized__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T15:46:26.610402+00:00
mobilenet__grid_a64_s256_user__vanilla__rep2,main_grid,mobilenet,grid_a64_s256_user,vanilla,2,64,256,USER,ws,0,10000000,20000000,40,167.425,0,ok,False,4747298,5320557,27,/data/grizos/SCALE-Sim/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a64_s256_user__vanilla__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/mobilenet__grid_a64_s256_user__vanilla__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/mobilenet__grid_a64_s256_user__vanilla__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T15:49:14.178376+00:00
mobilenet__grid_a64_s256_user__optimized__rep2,main_grid,mobilenet,grid_a64_s256_user,optimized,2,64,256,USER,ws,0,10000000,20000000,40,102.646,0,ok,False,4747298,5320557,27,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a64_s256_user__optimized__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/mobilenet__grid_a64_s256_user__optimized__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/mobilenet__grid_a64_s256_user__optimized__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T15:50:56.966471+00:00
mobilenet__grid_a64_s256_user__vanilla__rep3,main_grid,mobilenet,grid_a64_s256_user,vanilla,3,64,256,USER,ws,0,10000000,20000000,40,166.813,0,ok,False,4747298,5320557,27,/data/grizos/SCALE-Sim/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a64_s256_user__vanilla__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/mobilenet__grid_a64_s256_user__vanilla__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/mobilenet__grid_a64_s256_user__vanilla__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T15:53:43.920546+00:00
mobilenet__grid_a64_s256_user__optimized__rep3,main_grid,mobilenet,grid_a64_s256_user,optimized,3,64,256,USER,ws,0,10000000,20000000,40,102.837,0,ok,False,4747298,5320557,27,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__grid_a64_s256_user__optimized__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/mobilenet__grid_a64_s256_user__optimized__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/mobilenet__grid_a64_s256_user__optimized__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T15:55:26.900038+00:00
mobilenet__ctrl_offset_shift__vanilla__rep1,main_grid,mobilenet,ctrl_offset_shift,vanilla,1,32,64,CALC,ws,5000000,15000000,25000000,40,174.64,0,ok,False,1433453,1539472,27,/data/grizos/SCALE-Sim/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__ctrl_offset_shift__vanilla__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/mobilenet__ctrl_offset_shift__vanilla__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/mobilenet__ctrl_offset_shift__vanilla__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T15:58:21.680920+00:00
mobilenet__ctrl_offset_shift__optimized__rep1,main_grid,mobilenet,ctrl_offset_shift,optimized,1,32,64,CALC,ws,5000000,15000000,25000000,40,101.929,0,ok,False,1433453,1539472,27,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/mobilenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/mobilenet__ctrl_offset_shift__optimized__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/mobilenet__ctrl_offset_shift__optimized__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/mobilenet__ctrl_offset_shift__optimized__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-19T16:00:03.769098+00:00
